Entity,Code,Year,"Crops - Coffee, green - 656 - Yield - 5419 - hg/ha"
China,CHN,1961,0.5175000000000001
China,CHN,1962,0.5082
China,CHN,1963,0.5051
China,CHN,1964,0.5038
China,CHN,1965,0.5073
China,CHN,1966,0.4995
China,CHN,1967,0.5037
China,CHN,1968,0.5
China,CHN,1969,0.5015000000000001
China,CHN,1970,0.49970000000000003
China,CHN,1971,0.4989
China,CHN,1972,0.5859
China,CHN,1973,0.7925000000000001
China,CHN,1974,0.7985
China,CHN,1975,0.5366000000000001
China,CHN,1976,0.498
China,CHN,1977,0.502
China,CHN,1978,0.5012
China,CHN,1979,0.5549000000000001
China,CHN,1980,0.5013000000000001
China,CHN,1981,0.5012
China,CHN,1982,0.5012
China,CHN,1983,0.4615
China,CHN,1984,0.5625
China,CHN,1985,0.5385
China,CHN,1986,0.55
China,CHN,1987,0.5733
China,CHN,1988,0.5556
China,CHN,1989,0.5333
China,CHN,1990,0.525
China,CHN,1991,0.5385
China,CHN,1992,0.5429
China,CHN,1993,0.5650000000000001
China,CHN,1994,0.5192
China,CHN,1995,0.5327000000000001
China,CHN,1996,0.5496
China,CHN,1997,0.4828
China,CHN,1998,1.4175
China,CHN,1999,1.249
China,CHN,2000,1.205
China,CHN,2001,1.1782000000000001
China,CHN,2002,1.2472
China,CHN,2003,1.4465000000000001
China,CHN,2004,1.8049000000000002
China,CHN,2005,1.4141000000000001
China,CHN,2006,1.7816
China,CHN,2007,1.7207000000000001
China,CHN,2008,2.0441000000000003
China,CHN,2009,3.1249000000000002
China,CHN,2010,1.9833
China,CHN,2011,2.2127
China,CHN,2012,2.4356
China,CHN,2013,2.3554
China,CHN,2014,2.5755000000000003
China,CHN,2015,2.7604
China,CHN,2016,2.7774
China,CHN,2017,2.8667000000000002
China,CHN,2018,2.9569
Colombia,COL,1961,0.5409
Colombia,COL,1962,0.5851000000000001
Colombia,COL,1963,0.5556
Colombia,COL,1964,0.5756
Colombia,COL,1965,0.6059
Colombia,COL,1966,0.6067
Colombia,COL,1967,0.5623
Colombia,COL,1968,0.5882000000000001
Colombia,COL,1969,0.5852
Colombia,COL,1970,0.6108
Colombia,COL,1971,0.5778
Colombia,COL,1972,0.5333
Colombia,COL,1973,0.6439
Colombia,COL,1974,0.5875
Colombia,COL,1975,0.6183000000000001
Colombia,COL,1976,0.5750000000000001
Colombia,COL,1977,0.6394000000000001
Colombia,COL,1978,0.6211
Colombia,COL,1979,0.6794
Colombia,COL,1980,0.6682
Colombia,COL,1981,0.7276
Colombia,COL,1982,0.7117
Colombia,COL,1983,0.8048000000000001
Colombia,COL,1984,0.8548
Colombia,COL,1985,0.6915
Colombia,COL,1986,0.7714000000000001
Colombia,COL,1987,0.6569
Colombia,COL,1988,0.746
Colombia,COL,1989,0.681
Colombia,COL,1990,0.8450000000000001
Colombia,COL,1991,1.0049000000000001
Colombia,COL,1992,1.1179000000000001
Colombia,COL,1993,0.8182
Colombia,COL,1994,0.7176
Colombia,COL,1995,0.9640000000000001
Colombia,COL,1996,0.7927000000000001
Colombia,COL,1997,0.7738
Colombia,COL,1998,0.9446
Colombia,COL,1999,0.6982
Colombia,COL,2000,0.9434
Colombia,COL,2001,0.9309000000000001
Colombia,COL,2002,0.9808
Colombia,COL,2003,0.9622
Colombia,COL,2004,0.8745
Colombia,COL,2005,0.8268000000000001
Colombia,COL,2006,0.9226000000000001
Colombia,COL,2007,0.9491
Colombia,COL,2008,0.9400000000000001
Colombia,COL,2009,0.6124
Colombia,COL,2010,0.6881
Colombia,COL,2011,0.6472
Colombia,COL,2012,0.6638000000000001
Colombia,COL,2013,0.8464
Colombia,COL,2014,0.9156000000000001
Colombia,COL,2015,1.0332000000000001
Colombia,COL,2016,1.0512000000000001
Colombia,COL,2017,0.9514
Colombia,COL,2018,0.9283
Comoros,COM,1961,0.5
Comoros,COM,1962,0.5
Comoros,COM,1963,0.5
Comoros,COM,1964,0.33330000000000004
Comoros,COM,1965,0.33330000000000004
Comoros,COM,1966,0.45
Comoros,COM,1967,0.45
Comoros,COM,1968,0.45
Comoros,COM,1969,0.45
Comoros,COM,1970,0.45
Comoros,COM,1971,0.3
Comoros,COM,1972,0.3
Comoros,COM,1973,0.2857
Comoros,COM,1974,0.2857
Comoros,COM,1975,0.1333
Comoros,COM,1976,0.13040000000000002
Comoros,COM,1977,0.1458
Comoros,COM,1978,0.18000000000000002
Comoros,COM,1979,0.1731
Comoros,COM,1980,0.14550000000000002
Comoros,COM,1981,0.1464
Comoros,COM,1982,0.1464
Comoros,COM,1983,0.1456
Comoros,COM,1984,0.1474
Comoros,COM,1985,0.1466
Comoros,COM,1986,0.1466
Comoros,COM,1987,0.1441
Comoros,COM,1988,0.14500000000000002
Comoros,COM,1989,0.14500000000000002
Comoros,COM,1990,0.14750000000000002
Comoros,COM,1991,0.1477
Comoros,COM,1992,0.1484
Comoros,COM,1993,0.14800000000000002
Comoros,COM,1994,0.1479
Comoros,COM,1995,0.1482
Comoros,COM,1996,0.1492
Comoros,COM,1997,0.149
Comoros,COM,1998,0.15
Comoros,COM,1999,0.1495
Comoros,COM,2000,0.15080000000000002
Comoros,COM,2001,0.1494
Comoros,COM,2002,0.1494
Comoros,COM,2003,0.1504
Comoros,COM,2004,0.1495
Comoros,COM,2005,0.15
Comoros,COM,2006,0.14830000000000002
Comoros,COM,2007,0.1474
Comoros,COM,2008,0.1468
Comoros,COM,2009,0.14650000000000002
Comoros,COM,2010,0.1467
Comoros,COM,2011,0.1472
Comoros,COM,2012,0.1469
Comoros,COM,2013,0.14830000000000002
Comoros,COM,2014,0.14500000000000002
Comoros,COM,2015,0.1399
Comoros,COM,2016,0.1355
Comoros,COM,2017,0.1331
Comoros,COM,2018,0.1313
Congo,COG,1961,0.225
Congo,COG,1962,0.325
Congo,COG,1963,0.375
Congo,COG,1964,0.375
Congo,COG,1965,0.675
Congo,COG,1966,0.20220000000000002
Congo,COG,1967,0.2044
Congo,COG,1968,0.1978
Congo,COG,1969,0.2222
Congo,COG,1970,0.2204
Congo,COG,1971,0.2338
Congo,COG,1972,0.20420000000000002
Congo,COG,1973,0.23
Congo,COG,1974,0.323
Congo,COG,1975,0.2763
Congo,COG,1976,0.5684
Congo,COG,1977,1.2737
Congo,COG,1978,0.9433
Congo,COG,1979,0.78
Congo,COG,1980,0.8048000000000001
Congo,COG,1981,0.7167
Congo,COG,1982,0.8056000000000001
Congo,COG,1983,0.8842000000000001
Congo,COG,1984,0.7842
Congo,COG,1985,0.9158000000000001
Congo,COG,1986,0.3851
Congo,COG,1987,0.2681
Congo,COG,1988,0.45640000000000003
Congo,COG,1989,0.4441
Congo,COG,1990,0.4192
Congo,COG,1991,0.3991
Congo,COG,1992,0.41540000000000005
Congo,COG,1993,0.4289
Congo,COG,1994,0.4168
Congo,COG,1995,0.4198
Congo,COG,1996,0.4706
Congo,COG,1997,0.4181
Congo,COG,1998,0.3703
Congo,COG,1999,0.2982
Congo,COG,2000,0.3
Congo,COG,2001,0.3
Congo,COG,2002,0.3
Congo,COG,2003,0.303
Congo,COG,2004,0.33530000000000004
Congo,COG,2005,0.33
Congo,COG,2006,0.3226
Congo,COG,2007,0.33330000000000004
Congo,COG,2008,0.3
Congo,COG,2009,0.3176
Congo,COG,2010,0.3134
Congo,COG,2011,0.309
Congo,COG,2012,0.3134
Congo,COG,2013,0.3123
Congo,COG,2014,0.30610000000000004
Congo,COG,2015,0.30660000000000004
Congo,COG,2016,0.3113
Congo,COG,2017,0.3109
Congo,COG,2018,0.3106
Cook Islands,COK,1964,0.193
Cook Islands,COK,1965,0.12350000000000001
Cook Islands,COK,1966,0.10890000000000001
Cook Islands,COK,1967,0.3
Cook Islands,COK,1968,0.1
Cook Islands,COK,1969,0.099
Cook Islands,COK,1970,0.099
Cook Islands,COK,1971,0.099
Cook Islands,COK,1972,0.099
Cook Islands,COK,1973,0.099
Cook Islands,COK,1974,0.099
Cook Islands,COK,1975,0.099
Cook Islands,COK,1976,0.2
Cook Islands,COK,1977,0.3
Cook Islands,COK,1978,0.2
Cook Islands,COK,1979,0.2
Cook Islands,COK,1980,0.2
Cook Islands,COK,1981,0.2
Cook Islands,COK,1982,0.2
Cook Islands,COK,1983,0.2
Cook Islands,COK,1984,0.2
Cook Islands,COK,1985,0.2
Cook Islands,COK,1986,0.2
Cook Islands,COK,1987,0.2
Cook Islands,COK,1988,0.0833
Cook Islands,COK,1989,0.2
Cook Islands,COK,1990,0.25
Cook Islands,COK,1991,0.25
Cook Islands,COK,1992,0.5
Cook Islands,COK,1993,0.4
Cook Islands,COK,1994,0.6667000000000001
Cook Islands,COK,1995,0.75
Cook Islands,COK,1996,1.3333000000000002
Cook Islands,COK,1997,0.7742
Cook Islands,COK,1998,0.7054
Cook Islands,COK,1999,0.5
Cook Islands,COK,2000,0.65
Cook Islands,COK,2001,0.6624
Cook Islands,COK,2002,0.678
Cook Islands,COK,2003,0.6
Cook Islands,COK,2005,0.7355
Cook Islands,COK,2008,0.7182000000000001
Cook Islands,COK,2009,0.7201000000000001
Cook Islands,COK,2010,0.7221000000000001
Cook Islands,COK,2011,0.7240000000000001
Cook Islands,COK,2012,0.7259
Cook Islands,COK,2013,0.7278
Cook Islands,COK,2014,0.6965
Cook Islands,COK,2015,0.7177
Cook Islands,COK,2016,0.7672
Cook Islands,COK,2017,0.7908000000000001
Cook Islands,COK,2018,0.8145
Costa Rica,CRI,1961,0.8462000000000001
Costa Rica,CRI,1962,0.7289
Costa Rica,CRI,1963,0.7425
Costa Rica,CRI,1964,0.5615
Costa Rica,CRI,1965,0.6789000000000001
Costa Rica,CRI,1966,0.7766000000000001
Costa Rica,CRI,1967,0.8446
Costa Rica,CRI,1968,0.754
Costa Rica,CRI,1969,0.8995000000000001
Costa Rica,CRI,1970,0.7704000000000001
Costa Rica,CRI,1971,0.9405
Costa Rica,CRI,1972,0.8293
Costa Rica,CRI,1973,1.1476
Costa Rica,CRI,1974,1.0106
Costa Rica,CRI,1975,0.9468000000000001
Costa Rica,CRI,1976,1.0004
Costa Rica,CRI,1977,1.0763
Costa Rica,CRI,1978,1.2167000000000001
Costa Rica,CRI,1979,1.2058
Costa Rica,CRI,1980,1.3014000000000001
Costa Rica,CRI,1981,1.3306
Costa Rica,CRI,1982,1.354
Costa Rica,CRI,1983,1.4254
Costa Rica,CRI,1984,1.5206000000000002
Costa Rica,CRI,1985,1.3778000000000001
Costa Rica,CRI,1986,1.1552
Costa Rica,CRI,1987,1.4839
Costa Rica,CRI,1988,1.5581
Costa Rica,CRI,1989,1.4952
Costa Rica,CRI,1990,1.3139
Costa Rica,CRI,1991,1.5048000000000001
Costa Rica,CRI,1992,1.5849
Costa Rica,CRI,1993,1.4945000000000002
Costa Rica,CRI,1994,1.3582
Costa Rica,CRI,1995,1.3895
Costa Rica,CRI,1996,1.4271
Costa Rica,CRI,1997,1.2224000000000002
Costa Rica,CRI,1998,1.4376
Costa Rica,CRI,1999,1.395
Costa Rica,CRI,2000,1.5226000000000002
Costa Rica,CRI,2001,1.3285
Costa Rica,CRI,2002,1.2424
Costa Rica,CRI,2003,1.1664
Costa Rica,CRI,2004,1.2768000000000002
Costa Rica,CRI,2005,1.2735
Costa Rica,CRI,2006,1.0239
Costa Rica,CRI,2007,1.2268000000000001
Costa Rica,CRI,2008,1.1346
Costa Rica,CRI,2009,0.9262
Costa Rica,CRI,2010,0.9284
Costa Rica,CRI,2011,0.9631000000000001
Costa Rica,CRI,2012,1.2570000000000001
Costa Rica,CRI,2013,0.7612
Costa Rica,CRI,2014,1.0316
Costa Rica,CRI,2015,0.9966
Costa Rica,CRI,2016,1.2203000000000002
Costa Rica,CRI,2017,1.1547
Costa Rica,CRI,2018,1.0143
Cote d'Ivoire,CIV,1961,0.46840000000000004
Cote d'Ivoire,CIV,1962,0.21100000000000002
Cote d'Ivoire,CIV,1963,0.37720000000000004
Cote d'Ivoire,CIV,1964,0.4655
Cote d'Ivoire,CIV,1965,0.3443
Cote d'Ivoire,CIV,1966,0.44320000000000004
Cote d'Ivoire,CIV,1967,0.2069
Cote d'Ivoire,CIV,1968,0.4434
Cote d'Ivoire,CIV,1969,0.32230000000000003
Cote d'Ivoire,CIV,1970,0.4288
Cote d'Ivoire,CIV,1971,0.3556
Cote d'Ivoire,CIV,1972,0.38680000000000003
Cote d'Ivoire,CIV,1973,0.4073
Cote d'Ivoire,CIV,1974,0.2313
Cote d'Ivoire,CIV,1975,0.3133
Cote d'Ivoire,CIV,1976,0.3421
Cote d'Ivoire,CIV,1977,0.3163
Cote d'Ivoire,CIV,1978,0.20450000000000002
Cote d'Ivoire,CIV,1979,0.2751
Cote d'Ivoire,CIV,1980,0.2417
Cote d'Ivoire,CIV,1981,0.342
Cote d'Ivoire,CIV,1982,0.22310000000000002
Cote d'Ivoire,CIV,1983,0.2346
Cote d'Ivoire,CIV,1984,0.079
Cote d'Ivoire,CIV,1985,0.2581
Cote d'Ivoire,CIV,1986,0.2406
Cote d'Ivoire,CIV,1987,0.2426
Cote d'Ivoire,CIV,1988,0.1645
Cote d'Ivoire,CIV,1989,0.21280000000000002
Cote d'Ivoire,CIV,1990,0.2154
Cote d'Ivoire,CIV,1991,0.19890000000000002
Cote d'Ivoire,CIV,1992,0.32130000000000003
Cote d'Ivoire,CIV,1993,0.17370000000000002
Cote d'Ivoire,CIV,1994,0.22790000000000002
Cote d'Ivoire,CIV,1995,0.2119
Cote d'Ivoire,CIV,1996,0.2119
Cote d'Ivoire,CIV,1997,0.3408
Cote d'Ivoire,CIV,1998,0.3521
Cote d'Ivoire,CIV,1999,0.37510000000000004
Cote d'Ivoire,CIV,2000,0.4582
Cote d'Ivoire,CIV,2001,0.5001
Cote d'Ivoire,CIV,2002,0.39990000000000003
Cote d'Ivoire,CIV,2003,0.3411
Cote d'Ivoire,CIV,2004,0.2082
Cote d'Ivoire,CIV,2005,0.32
Cote d'Ivoire,CIV,2006,0.25020000000000003
Cote d'Ivoire,CIV,2007,0.21980000000000002
Cote d'Ivoire,CIV,2008,0.26630000000000004
Cote d'Ivoire,CIV,2009,0.2293
Cote d'Ivoire,CIV,2010,0.21400000000000002
Cote d'Ivoire,CIV,2011,0.19790000000000002
Cote d'Ivoire,CIV,2012,0.16570000000000001
Cote d'Ivoire,CIV,2013,0.1504
Cote d'Ivoire,CIV,2014,0.1401
Cote d'Ivoire,CIV,2015,0.152
Cote d'Ivoire,CIV,2016,0.14750000000000002
Cote d'Ivoire,CIV,2017,0.14650000000000002
Cote d'Ivoire,CIV,2018,0.1487
Cuba,CUB,1961,0.21760000000000002
Cuba,CUB,1962,0.2748
Cuba,CUB,1963,0.2041
Cuba,CUB,1964,0.1884
Cuba,CUB,1965,0.14930000000000002
Cuba,CUB,1966,0.19090000000000001
Cuba,CUB,1967,0.1957
Cuba,CUB,1968,0.17200000000000001
Cuba,CUB,1969,0.1862
Cuba,CUB,1970,0.1519
Cuba,CUB,1971,0.1792
Cuba,CUB,1972,0.1751
Cuba,CUB,1973,0.1558
Cuba,CUB,1974,0.18000000000000002
Cuba,CUB,1975,0.1547
Cuba,CUB,1976,0.1752
Cuba,CUB,1977,0.1683
Cuba,CUB,1978,0.1481
Cuba,CUB,1979,0.16740000000000002
Cuba,CUB,1980,0.1427
Cuba,CUB,1981,0.1772
Cuba,CUB,1982,0.225
Cuba,CUB,1983,0.1439
Cuba,CUB,1984,0.16720000000000002
Cuba,CUB,1985,0.1797
Cuba,CUB,1986,0.1904
Cuba,CUB,1987,0.2437
Cuba,CUB,1988,0.2651
Cuba,CUB,1989,0.29050000000000004
Cuba,CUB,1990,0.2515
Cuba,CUB,1991,0.25270000000000004
Cuba,CUB,1992,0.2283
Cuba,CUB,1993,0.23820000000000002
Cuba,CUB,1994,0.2005
Cuba,CUB,1995,0.23450000000000001
Cuba,CUB,1996,0.2358
Cuba,CUB,1997,0.22820000000000001
Cuba,CUB,1998,0.19290000000000002
Cuba,CUB,1999,0.2936
Cuba,CUB,2000,0.3
Cuba,CUB,2001,0.3023
Cuba,CUB,2002,0.3
Cuba,CUB,2003,0.3
Cuba,CUB,2004,0.2957
Cuba,CUB,2005,0.3
Cuba,CUB,2006,0.3
Cuba,CUB,2007,0.3
Cuba,CUB,2008,0.3
Cuba,CUB,2009,0.3
Cuba,CUB,2010,0.31220000000000003
Cuba,CUB,2011,0.36910000000000004
Cuba,CUB,2012,0.27
Cuba,CUB,2013,0.3194
Cuba,CUB,2014,0.3221
Cuba,CUB,2015,0.32070000000000004
Cuba,CUB,2016,0.3189
Cuba,CUB,2017,0.32030000000000003
Cuba,CUB,2018,0.32170000000000004
Democratic Republic of Congo,COD,1961,0.3
Democratic Republic of Congo,COD,1962,0.3667
Democratic Republic of Congo,COD,1963,0.3667
Democratic Republic of Congo,COD,1964,0.31670000000000004
Democratic Republic of Congo,COD,1965,0.325
Democratic Republic of Congo,COD,1966,0.3
Democratic Republic of Congo,COD,1967,0.3209
Democratic Republic of Congo,COD,1968,0.40190000000000003
Democratic Republic of Congo,COD,1969,0.4
Democratic Republic of Congo,COD,1970,0.3496
Democratic Republic of Congo,COD,1971,0.3643
Democratic Republic of Congo,COD,1972,0.3811
Democratic Republic of Congo,COD,1973,0.3675
Democratic Republic of Congo,COD,1974,0.36010000000000003
Democratic Republic of Congo,COD,1975,0.3755
Democratic Republic of Congo,COD,1976,0.4058
Democratic Republic of Congo,COD,1977,0.3885
Democratic Republic of Congo,COD,1978,0.368
Democratic Republic of Congo,COD,1979,0.3699
Democratic Republic of Congo,COD,1980,0.3698
Democratic Republic of Congo,COD,1981,0.3771
Democratic Republic of Congo,COD,1982,0.3664
Democratic Republic of Congo,COD,1983,0.3209
Democratic Republic of Congo,COD,1984,0.34400000000000003
Democratic Republic of Congo,COD,1985,0.3321
Democratic Republic of Congo,COD,1986,0.32530000000000003
Democratic Republic of Congo,COD,1987,0.37
Democratic Republic of Congo,COD,1988,0.3809
Democratic Republic of Congo,COD,1989,0.3279
Democratic Republic of Congo,COD,1990,0.3503
Democratic Republic of Congo,COD,1991,0.3527
Democratic Republic of Congo,COD,1992,0.3549
Democratic Republic of Congo,COD,1993,0.3604
Democratic Republic of Congo,COD,1994,0.3609
Democratic Republic of Congo,COD,1995,0.3683
Democratic Republic of Congo,COD,1996,0.31820000000000004
Democratic Republic of Congo,COD,1997,0.37
Democratic Republic of Congo,COD,1998,0.36060000000000003
Democratic Republic of Congo,COD,1999,0.371
Democratic Republic of Congo,COD,2000,0.4083
Democratic Republic of Congo,COD,2001,0.34850000000000003
Democratic Republic of Congo,COD,2002,0.39
Democratic Republic of Congo,COD,2003,0.39
Democratic Republic of Congo,COD,2004,0.39
Democratic Republic of Congo,COD,2005,0.39
Democratic Republic of Congo,COD,2006,0.39
Democratic Republic of Congo,COD,2007,0.39
Democratic Republic of Congo,COD,2008,0.39
Democratic Republic of Congo,COD,2009,0.39
Democratic Republic of Congo,COD,2010,0.39
Democratic Republic of Congo,COD,2011,0.3902
Democratic Republic of Congo,COD,2012,0.3915
Democratic Republic of Congo,COD,2013,0.3899
Democratic Republic of Congo,COD,2014,0.3921
Democratic Republic of Congo,COD,2015,0.3932
Democratic Republic of Congo,COD,2016,0.39180000000000004
Democratic Republic of Congo,COD,2017,0.39230000000000004
Democratic Republic of Congo,COD,2018,0.39280000000000004
Dominica,DMA,1979,0.9500000000000001
Dominica,DMA,1980,0.9647
Dominica,DMA,1981,0.9882000000000001
Dominica,DMA,1982,0.9500000000000001
Dominica,DMA,1983,0.47300000000000003
Dominica,DMA,1984,0.44520000000000004
Dominica,DMA,1985,0.4571
Dominica,DMA,1986,1.9500000000000002
Dominica,DMA,1987,0.4364
Dominica,DMA,1988,0.4455
Dominica,DMA,1989,0.4595
Dominica,DMA,1990,0.445
Dominica,DMA,1991,0.6292
Dominica,DMA,1992,0.6897
Dominica,DMA,1993,0.7459
Dominica,DMA,1994,0.8642000000000001
Dominica,DMA,1995,0.8185
Dominica,DMA,1996,0.878
Dominica,DMA,1997,0.8317
Dominica,DMA,1998,0.8393
Dominica,DMA,1999,0.8916000000000001
Dominica,DMA,2000,0.8624
Dominica,DMA,2001,0.868
Dominica,DMA,2002,0.874
Dominica,DMA,2003,0.9048
Dominica,DMA,2004,0.881
Dominica,DMA,2005,0.8703000000000001
Dominica,DMA,2006,0.8505
Dominica,DMA,2007,0.9
Dominica,DMA,2008,0.7645000000000001
Dominica,DMA,2009,0.6927
Dominica,DMA,2010,0.6207
Dominica,DMA,2011,0.5534
Dominica,DMA,2012,0.38520000000000004
Dominica,DMA,2013,0.40650000000000003
Dominica,DMA,2014,0.3961
Dominica,DMA,2015,0.36110000000000003
Dominica,DMA,2016,0.3272
Dominica,DMA,2017,0.3972
Dominica,DMA,2018,0.3976
Dominican Republic,DOM,1961,0.2414
Dominican Republic,DOM,1962,0.3065
Dominican Republic,DOM,1963,0.29860000000000003
Dominican Republic,DOM,1964,0.34650000000000003
Dominican Republic,DOM,1965,0.2871
Dominican Republic,DOM,1966,0.2969
Dominican Republic,DOM,1967,0.2827
Dominican Republic,DOM,1968,0.30110000000000003
Dominican Republic,DOM,1969,0.3111
Dominican Republic,DOM,1970,0.3124
Dominican Republic,DOM,1971,0.3125
Dominican Republic,DOM,1972,0.3124
Dominican Republic,DOM,1973,0.3138
Dominican Republic,DOM,1974,0.3139
Dominican Republic,DOM,1975,0.305
Dominican Republic,DOM,1976,0.31670000000000004
Dominican Republic,DOM,1977,0.38570000000000004
Dominican Republic,DOM,1978,0.2761
Dominican Republic,DOM,1979,0.4053
Dominican Republic,DOM,1980,0.3642
Dominican Republic,DOM,1981,0.332
Dominican Republic,DOM,1982,0.4096
Dominican Republic,DOM,1983,0.4252
Dominican Republic,DOM,1984,0.4242
Dominican Republic,DOM,1985,0.4712
Dominican Republic,DOM,1986,0.6546000000000001
Dominican Republic,DOM,1987,0.4868
Dominican Republic,DOM,1988,0.459
Dominican Republic,DOM,1989,0.42300000000000004
Dominican Republic,DOM,1990,0.5740000000000001
Dominican Republic,DOM,1991,0.3658
Dominican Republic,DOM,1992,0.278
Dominican Republic,DOM,1993,0.25
Dominican Republic,DOM,1994,0.2142
Dominican Republic,DOM,1995,0.2776
Dominican Republic,DOM,1996,0.3808
Dominican Republic,DOM,1997,0.2439
Dominican Republic,DOM,1998,0.4086
Dominican Republic,DOM,1999,0.24830000000000002
Dominican Republic,DOM,2000,0.32680000000000003
Dominican Republic,DOM,2001,0.2545
Dominican Republic,DOM,2002,0.28
Dominican Republic,DOM,2003,0.27690000000000003
Dominican Republic,DOM,2004,0.2656
Dominican Republic,DOM,2005,0.3023
Dominican Republic,DOM,2006,0.31010000000000004
Dominican Republic,DOM,2007,0.30920000000000003
Dominican Republic,DOM,2008,0.2669
Dominican Republic,DOM,2009,0.2846
Dominican Republic,DOM,2010,0.1641
Dominican Republic,DOM,2011,0.1701
Dominican Republic,DOM,2012,0.3579
Dominican Republic,DOM,2013,0.24580000000000002
Dominican Republic,DOM,2014,0.1313
Dominican Republic,DOM,2015,0.0983
Dominican Republic,DOM,2016,0.114
Dominican Republic,DOM,2017,0.1585
Dominican Republic,DOM,2018,0.2452
Eastern Africa,,1961,0.37060000000000004
Eastern Africa,,1962,0.35950000000000004
Eastern Africa,,1963,0.37010000000000004
Eastern Africa,,1964,0.4157
Eastern Africa,,1965,0.3619
Eastern Africa,,1966,0.3698
Eastern Africa,,1967,0.3788
Eastern Africa,,1968,0.38020000000000004
Eastern Africa,,1969,0.4591
Eastern Africa,,1970,0.44730000000000003
Eastern Africa,,1971,0.43570000000000003
Eastern Africa,,1972,0.4486
Eastern Africa,,1973,0.4741
Eastern Africa,,1974,0.5002
Eastern Africa,,1975,0.5043
Eastern Africa,,1976,0.4747
Eastern Africa,,1977,0.5178
Eastern Africa,,1978,0.4702
Eastern Africa,,1979,0.4607
Eastern Africa,,1980,0.499
Eastern Africa,,1981,0.5057
Eastern Africa,,1982,0.5251
Eastern Africa,,1983,0.5304
Eastern Africa,,1984,0.562
Eastern Africa,,1985,0.547
Eastern Africa,,1986,0.6066
Eastern Africa,,1987,0.6107
Eastern Africa,,1988,0.6094
Eastern Africa,,1989,0.6034
Eastern Africa,,1990,0.5548000000000001
Eastern Africa,,1991,0.5697
Eastern Africa,,1992,0.5429
Eastern Africa,,1993,0.5252
Eastern Africa,,1994,0.6198
Eastern Africa,,1995,0.6047
Eastern Africa,,1996,0.6900000000000001
Eastern Africa,,1997,0.5949
Eastern Africa,,1998,0.5758
Eastern Africa,,1999,0.6623
Eastern Africa,,2000,0.6033000000000001
Eastern Africa,,2001,0.5686
Eastern Africa,,2002,0.6492
Eastern Africa,,2003,0.48910000000000003
Eastern Africa,,2004,0.5613
Eastern Africa,,2005,0.525
Eastern Africa,,2006,0.5731
Eastern Africa,,2007,0.5292
Eastern Africa,,2008,0.5386000000000001
Eastern Africa,,2009,0.5261
Eastern Africa,,2010,0.5591
Eastern Africa,,2011,0.6259
Eastern Africa,,2012,0.5429
Eastern Africa,,2013,0.5705
Eastern Africa,,2014,0.5947
Eastern Africa,,2015,0.544
Eastern Africa,,2016,0.5441
Eastern Africa,,2017,0.5658000000000001
Eastern Africa,,2018,0.5682
Eastern Asia,,1961,0.5175000000000001
Eastern Asia,,1962,0.5082
Eastern Asia,,1963,0.5051
Eastern Asia,,1964,0.5038
Eastern Asia,,1965,0.5073
Eastern Asia,,1966,0.4995
Eastern Asia,,1967,0.5037
Eastern Asia,,1968,0.5
Eastern Asia,,1969,0.5015000000000001
Eastern Asia,,1970,0.49970000000000003
Eastern Asia,,1971,0.4989
Eastern Asia,,1972,0.5859
Eastern Asia,,1973,0.7925000000000001
Eastern Asia,,1974,0.7985
Eastern Asia,,1975,0.5366000000000001
Eastern Asia,,1976,0.498
Eastern Asia,,1977,0.502
Eastern Asia,,1978,0.5012
Eastern Asia,,1979,0.5549000000000001
Eastern Asia,,1980,0.5013000000000001
Eastern Asia,,1981,0.5012
Eastern Asia,,1982,0.5012
Eastern Asia,,1983,0.4615
Eastern Asia,,1984,0.5625
Eastern Asia,,1985,0.5385
Eastern Asia,,1986,0.55
Eastern Asia,,1987,0.5733
Eastern Asia,,1988,0.5556
Eastern Asia,,1989,0.5333
Eastern Asia,,1990,0.525
Eastern Asia,,1991,0.5385
Eastern Asia,,1992,0.5429
Eastern Asia,,1993,0.5650000000000001
Eastern Asia,,1994,0.5192
Eastern Asia,,1995,0.5327000000000001
Eastern Asia,,1996,0.5496
Eastern Asia,,1997,0.4828
Eastern Asia,,1998,1.4175
Eastern Asia,,1999,1.249
Eastern Asia,,2000,1.205
Eastern Asia,,2001,1.1782000000000001
Eastern Asia,,2002,1.2472
Eastern Asia,,2003,1.4465000000000001
Eastern Asia,,2004,1.8049000000000002
Eastern Asia,,2005,1.4141000000000001
Eastern Asia,,2006,1.7816
Eastern Asia,,2007,1.7207000000000001
Eastern Asia,,2008,2.0441000000000003
Eastern Asia,,2009,3.1249000000000002
Eastern Asia,,2010,1.9833
Eastern Asia,,2011,2.2127
Eastern Asia,,2012,2.4356
Eastern Asia,,2013,2.3554
Eastern Asia,,2014,2.5755000000000003
Eastern Asia,,2015,2.7604
Eastern Asia,,2016,2.7774
Eastern Asia,,2017,2.8667000000000002
Eastern Asia,,2018,2.9569
Ecuador,ECU,1961,0.3567
Ecuador,ECU,1962,0.3513
Ecuador,ECU,1963,0.27090000000000003
Ecuador,ECU,1964,0.2866
Ecuador,ECU,1965,0.39880000000000004
Ecuador,ECU,1966,0.26280000000000003
Ecuador,ECU,1967,0.2963
Ecuador,ECU,1968,0.3163
Ecuador,ECU,1969,0.2068
Ecuador,ECU,1970,0.33540000000000003
Ecuador,ECU,1971,0.2897
Ecuador,ECU,1972,0.3225
